"taxon","lfc_Case_statusPD","se_Case_statusPD","q_Case_statusPD","diff_Case_statusPD"
"K03571: rod shape-determining protein MreD",-0.278409010628615,0.0915676296239879,0.00984609183071134,TRUE
"K03572: DNA mismatch repair protein MutL",-0.249744982766781,0.0610615569244118,0.00030054758541823,TRUE
"K03574: 8-oxo-dGTP diphosphatase ",-0.183054805868041,0.0602999306748161,0.00994872093195191,TRUE
"K03588: cell division protein FtsW",-0.276500736947786,0.0636413493258139,0.000111806467603786,TRUE
"K03589: cell division protein FtsQ",-0.158429755611678,0.0448963397262193,0.00224764250682826,TRUE
"K03595: GTPase",-0.24496817591462,0.0634558074129808,0.000708594480166533,TRUE
"K03596: GTP-binding protein LepA",-0.221820984939745,0.0572021902596804,0.000664481264577874,TRUE
"K03601: exodeoxyribonuclease VII large subunit ",-0.203776443163632,0.0475993682713985,0.000144863866720978,TRUE
"K03608: cell division topological specificity factor",-0.672965085413118,0.101024385008881,9.41330600312802e-10,TRUE
"K03609: septum site-determining protein MinD",-0.476150234425295,0.0761172938063072,1.03412559095763e-08,TRUE
"K03610: septum site-determining protein MinC",-0.463916201162261,0.195097142281442,0.0499204979831569,TRUE
"K03612: Na+-translocating ferredoxin:NAD+ oxidoreductase subunit G",-0.365519389908822,0.0518828485474537,8.83455551615205e-11,TRUE
"K03613: Na+-translocating ferredoxin:NAD+ oxidoreductase subunit E",-0.377979309622351,0.0585730708711751,3.26419498003061e-09,TRUE
"K03614: Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D ",-0.167824102156715,0.0499779128467644,0.00385581627843156,TRUE
"K03615: Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C ",-0.289995086302917,0.0504538835742794,1.62495042772693e-07,TRUE
"K03616: Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B ",-0.330842714130607,0.0732524481801828,5.49606783026733e-05,TRUE
"K03617: Na+-translocating ferredoxin:NAD+ oxidoreductase subunit A",-0.313394773066313,0.0611029945959443,3.60404904610191e-06,TRUE
"K03624: transcription elongation factor GreA",-0.207488178010834,0.0592882467161013,0.00246008308910425,TRUE
"K03628: transcription termination factor Rho",-0.193582613303352,0.0610866179476966,0.00684449043700936,TRUE
"K03630: DNA repair protein RadC",-0.326365917257372,0.0342894262960058,7.01437502737031e-19,TRUE
"K03631: DNA repair protein RecN (Recombination protein N)",-0.211996074811382,0.0463502020087677,4.30240204711012e-05,TRUE
"K03637: cyclic pyranopterin monophosphate synthase ",-0.407669015638532,0.0700682591278437,1.13136423037186e-07,TRUE
"K03639: GTP 3',8-cyclase ",-0.426299112711796,0.0721027486956203,6.81051671774742e-08,TRUE
"K03648: uracil-DNA glycosylase ",-0.218177577209386,0.0594813872860846,0.00140957415910813,TRUE
"K03650: tRNA modification GTPase ",-0.224694995075391,0.059923940558863,0.00106568409693444,TRUE
"K03655: ATP-dependent DNA helicase RecG ",-0.216984373867787,0.057734677129452,0.00103306677702166,TRUE
"K03660: N-glycosylase/DNA lyase ",-0.606222376311206,0.170656577178554,0.00207484502266186,TRUE
"K03664: SsrA-binding protein",-0.202745985891855,0.0594946563673034,0.00330679869116169,TRUE
"K03665: GTPase",-0.186791791082051,0.0433933219455764,0.000131139851104541,TRUE
"K03671: thioredoxin 1",-0.299527969187509,0.0636242138376083,2.36862881093303e-05,TRUE
"K03685: ribonuclease III ",-0.208403319248189,0.0353019033297884,7.14918300256831e-08,TRUE
"K03686: molecular chaperone DnaJ",-0.191659772216926,0.0339598290570512,2.74162095353921e-07,TRUE
"K03688: ubiquinone biosynthesis protein",-0.42989039906317,0.0971324164820292,7.96930512187094e-05,TRUE
"K03695: ATP-dependent Clp protease ATP-binding subunit ClpB",-0.173549205956542,0.0608902545536613,0.0161530077595721,TRUE
"K03696: ATP-dependent Clp protease ATP-binding subunit ClpC",-0.214070124115828,0.0689017023321673,0.00814349149352048,TRUE
"K03698: 3'-5' exoribonuclease ",-0.309732825313731,0.0737216503209673,0.000197367112961984,TRUE
"K03699: putative hemolysin",-0.343490055461006,0.0535684950828804,4.13624543306926e-09,TRUE
"K03701: excinuclease ABC subunit A",-0.185770119745813,0.0604450799278546,0.00897590459177169,TRUE
"K03702: excinuclease ABC subunit B",-0.1978395792606,0.0599932506892342,0.00464041523892816,TRUE
"K03703: excinuclease ABC subunit C",-0.19928602938363,0.0630879545413127,0.00706028808789008,TRUE
"K03711: Fur family transcriptional regulator, ferric uptake regulator",-0.157395631370671,0.0656993952862819,0.0481375600422798,TRUE
"K03722: ATP-dependent DNA helicase DinG ",-0.320579570957133,0.105895735445456,0.0101623106490603,TRUE
"K03723: transcription-repair coupling factor (superfamily II helicase) ",-0.23185672727549,0.057716201107522,0.000395042083281436,TRUE
"K03734: FAD:protein FMN transferase ",-0.148660296666832,0.0444673427469996,0.00403180982555299,TRUE
"K03735: ethanolamine ammonia-lyase large subunit ",-0.245314674057999,0.102299799012904,0.0478747172636695,TRUE
"K03737: pyruvate-ferredoxin/flavodoxin oxidoreductase ",-0.242362467210307,0.0500404130639155,1.32249119575958e-05,TRUE
"K03741: arsenate reductase (thioredoxin) ",-0.560081190670825,0.145913581222275,0.000767145228819716,TRUE
"K03744: LemA protein",-0.106225030275616,0.0442088061990617,0.0474430249521622,TRUE
"K03763: DNA polymerase III subunit alpha, Gram-positive type ",-0.351693662943902,0.0773712911693767,4.84896787253279e-05,TRUE
"K03768: peptidyl-prolyl cis-trans isomerase B (cyclophilin B) ",-0.336799347808032,0.037415234339518,6.11388682625906e-17,TRUE
"K03778: D-lactate dehydrogenase ",-0.17941548959818,0.0656798107108509,0.0219782113569797,TRUE
"K03785: 3-dehydroquinate dehydratase I ",-0.312299842848033,0.0940874930643637,0.004366425610363,TRUE
"K03786: 3-dehydroquinate dehydratase II ",-0.292826568682694,0.0905255159339212,0.00561635996042223,TRUE
"K03787: 5'-nucleotidase ",-0.192833050236679,0.0640013399299132,0.0105705069695187,TRUE
"K03789: ",-0.292604900780537,0.063867741103367,4.15880427422844e-05,TRUE
"K03790: ",-0.379819819420857,0.105364380408996,0.00173949552573964,TRUE
"K03797: carboxyl-terminal processing protease ",-0.241081190764786,0.0614301907063895,0.000561911254266536,TRUE
"K03856: 3-deoxy-7-phosphoheptulonate synthase ",-0.266895548448269,0.089755264237863,0.0116399476885288,TRUE
"K03892: ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor",-0.476185284537985,0.131577222387912,0.00166203831218466,TRUE
"K03924: MoxR-like ATPase ",-0.270706504479524,0.06444367030962,0.000197367112961984,TRUE
"K03925: MraZ protein",-0.0966302085942741,0.0374971731217642,0.0320983471445386,TRUE
"K03977: GTPase",-0.19935398284228,0.0583810176384585,0.00323783461241694,TRUE
"K03978: GTP-binding protein",-0.173114640307172,0.0381857612927326,5.10872128168824e-05,TRUE
"K04029: ethanolamine utilization protein EutP",-0.259699432555102,0.0645134515842374,0.000384938012941111,TRUE
"K04031: ethanolamine utilization protein EutS",-0.190099044350574,0.0749102487330646,0.0349013029397424,TRUE
"K04041: fructose-1,6-bisphosphatase III ",-0.247740144250989,0.0450932954403796,6.00493088359837e-07,TRUE
"K04043: molecular chaperone DnaK",-0.169274693083521,0.0541407722241768,0.00771070178319382,TRUE
"K04061: flagellar biosynthesis protein",-0.775856079170834,0.184191020267211,0.000191111306212223,TRUE
"K04068: anaerobic ribonucleoside-triphosphate reductase activating protein ",-0.268987917594494,0.0630458023750143,0.000152955405929593,TRUE
"K04069: pyruvate formate lyase activating enzyme ",-0.188737640252208,0.0385415321721218,1.04788372022522e-05,TRUE
"K04074: cell division initiation protein",-0.423641986686054,0.157308287425046,0.0242900084915026,TRUE
"K04077: chaperonin GroEL",-0.165523972964061,0.0564765629030161,0.013022666552534,TRUE
"K04078: chaperonin GroES",-0.113137276987844,0.0377476392910475,0.0110190335527049,TRUE
"K04079: molecular chaperone HtpG",-0.25227222851197,0.0520236379168941,1.29210668950731e-05,TRUE
"K04083: molecular chaperone Hsp33",-0.345798228165925,0.0671970701442722,3.33735668796851e-06,TRUE
"K04477: putative hydrolase",-0.346752814192957,0.0482652506430166,3.55105068526956e-11,TRUE
"K04485: DNA repair protein RadA/Sms",-0.387592620896563,0.0668549526927797,1.26638887437249e-07,TRUE
"K04486: histidinol-phosphatase (PHP family) ",-0.218429453343396,0.0555409578557326,0.000545836448568864,TRUE
"K04487: cysteine desulfurase ",-0.416755921766022,0.0490189422430503,2.66629523562041e-15,TRUE
"K04488: nitrogen fixation protein NifU and related proteins",-0.210447234491519,0.0548456443203705,0.000770077939481453,TRUE
"K04564: superoxide dismutase, Fe-Mn family ",-0.168645211226765,0.0586758709459162,0.0151955781123864,TRUE
"K04654: hydrogenase expression/formation protein HypD",-0.460306048975417,0.148144619473123,0.00814349149352048,TRUE
"K04720: threonine-phosphate decarboxylase ",-0.325696240829599,0.0682081039406961,1.78576626967864e-05,TRUE
"K04751: nitrogen regulatory protein P-II 1",-0.681858877168351,0.102777536629263,1.08922557821474e-09,TRUE
"K04758: ferrous iron transport protein A",-0.123194767192585,0.0415782819332002,0.0119439736577555,TRUE
"K04759: ferrous iron transport protein B",-0.226520239594655,0.0493980568578157,4.08653345729948e-05,TRUE
"K04769: AbrB family transcriptional regulator, stage V sporulation protein T",-0.470905655857151,0.069825970206521,5.56454102056556e-10,TRUE
"K04771: serine protease Do ",-0.383169843774115,0.0808070432687204,2.05796190043465e-05,TRUE
"K04794: peptidyl-tRNA hydrolase, PTH2 family ",-0.990403403190027,0.197524942937786,6.00997745058313e-06,TRUE
"K04844: hypothetical glycosyl hydrolase ",-0.68201848438182,0.171691729513705,0.000469426948811305,TRUE
"K05303: O-methyltransferase ",-0.906769334705829,0.194463526904292,2.90986840031807e-05,TRUE
"K05305: fucokinase ",-0.551511093943195,0.174967629188546,0.00715505860090261,TRUE
"K05349: beta-glucosidase ",-0.332311185087214,0.0369740923416618,6.4480680317569e-17,TRUE
"K05352: ribitol-5-phosphate 2-dehydrogenase (NADP+) ",-0.383952747662227,0.129466042589782,0.0118755096834574,TRUE
"K05366: penicillin-binding protein 1A ",-0.249512223342175,0.0613984571699398,0.000331899185399428,TRUE
"K05515: penicillin-binding protein 2 ",-0.165601596331454,0.0554078995754243,0.0112512389274499,TRUE
"K05592: ATP-dependent RNA helicase DeaD ",-0.125236291277931,0.0467155154210511,0.0250046103266144,TRUE
"K05593: aminoglycoside 6-adenylyltransferase ",-0.366258577069687,0.116137041644113,0.00714215778822636,TRUE
"K05601: hydroxylamine reductase ",-0.37350944206137,0.0434679228462737,1.26472380308411e-15,TRUE
"K05813: sn-glycerol 3-phosphate transport system substrate-binding protein",-0.727456987669271,0.144595695664899,5.58372330242222e-06,TRUE
"K05832: putative ABC transport system permease protein",-0.420453147477829,0.0533001267158485,2.48678350815956e-13,TRUE
"K05833: putative ABC transport system ATP-binding protein",-0.274764108562439,0.0594258051880956,3.45625807145675e-05,TRUE
"K05837: rod shape determining protein RodA",-0.285415577288537,0.04301427359462,1.08922557821474e-09,TRUE
"K05878: phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK ",-0.368104418835597,0.13881735291385,0.0268320971490313,TRUE
"K05895: precorrin-6A/cobalt-precorrin-6A reductase ",-0.640087841191179,0.171527145301362,0.00113322705155035,TRUE
"K05934: precorrin-3B C17-methyltransferase ",-0.741486173243328,0.128004703178886,1.28569677047456e-07,TRUE
"K05936: precorrin-4/cobalt-precorrin-4 C11-methyltransferase ",-0.51579368769843,0.111254422381292,3.2703448168854e-05,TRUE
"K05942: citrate (Re)-synthase ",-0.805086852701378,0.130349156364359,1.62824006215176e-08,TRUE
"K05946: N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase ",-0.330806716518819,0.129113801663372,0.0330295416067231,TRUE
"K05967: uncharacterized protein",-0.664480954547145,0.167192639719145,0.000466360371347915,TRUE
"K06001: tryptophan synthase beta chain ",-0.158515060952883,0.0561217039892913,0.0172401900400348,TRUE
"K06012: spore protease ",-0.577317894627615,0.108069529378425,1.2731092003723e-06,TRUE
"K06016: beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase ",-0.465648025001686,0.15714002686739,0.0119439736577555,TRUE
"K06023: HPr kinase/phosphorylase ",-0.540103568278604,0.0576829429943817,2.51138363597827e-18,TRUE
"K06131: cardiolipin synthase A/B ",-0.434233061297078,0.0592641937019474,1.40160299047612e-11,TRUE
"K06147: ATP-binding cassette, subfamily B, bacterial",-0.233655480352923,0.0580651313154527,0.000386641249522211,TRUE
"K06173: tRNA pseudouridine38-40 synthase ",-0.182686507414562,0.060783603773515,0.0108075353242106,TRUE
"K06183: 16S rRNA pseudouridine516 synthase ",-0.479697253299991,0.107769374756939,7.270283943793e-05,TRUE
"K06200: carbon starvation protein",-0.328351662224683,0.0738643096814762,7.45185179890003e-05,TRUE
"K06201: copper homeostasis protein",-0.251780911061006,0.0571214536221578,8.561775506172e-05,TRUE
"K06206: sugar fermentation stimulation protein A",-0.55172718717732,0.073281880552182,3.38930034587044e-12,TRUE
"K06207: GTP-binding protein",-0.416600075280709,0.0517124852089047,7.22132793199489e-14,TRUE
"K06209: chorismate mutase ",-0.313969389312378,0.0743173492887908,0.000181593798200247,TRUE
"K06213: magnesium transporter",-0.477856244292313,0.0890340058815984,1.14405117522573e-06,TRUE
"K06217: phosphate starvation-inducible protein PhoH and related proteins",-0.200822753251404,0.0620961324315866,0.00562246528185061,TRUE
"K06283: putative DeoR family transcriptional regulator, stage III sporulation protein D",-0.871884844062228,0.132368537089735,1.40934148330902e-09,TRUE
"K06284: AbrB family transcriptional regulator, transcriptional pleiotropic regulator of transition state genes",-0.415890884435562,0.126747944618177,0.00488081645987698,TRUE
"K06287: septum formation protein",-0.203403382260135,0.0613703833723816,0.00442558158838524,TRUE
"K06295: spore germination protein KA",-0.6436492339137,0.209064569518035,0.00882705589278064,TRUE
"K06298: germination protein M",-0.654165421151656,0.167551639110978,0.000605530217894481,TRUE
"K06310: spore germination protein",-0.682181851989066,0.121571981894116,3.23303435210962e-07,TRUE
"K06333: spore coat protein JB",-0.674015168343335,0.124201121641208,8.44053172880259e-07,TRUE
"K06334: spore coat protein JC",-0.612037101700153,0.095269451442946,3.88268356374406e-09,TRUE
"K06373: spore maturation protein A",-0.36901394587356,0.121614699897057,0.00997626343284155,TRUE
"K06374: spore maturation protein B",-0.636750324988442,0.102606714840987,1.3901905644173e-08,TRUE
"K06378: stage II sporulation protein AA (anti-sigma F factor antagonist)",-0.406150945613266,0.121241974518261,0.00395869202585419,TRUE
"K06379: stage II sporulation protein AB (anti-sigma F factor) ",-0.503029768211095,0.103749313778695,1.29272786168613e-05,TRUE
"K06381: stage II sporulation protein D",-0.523439030433954,0.0856628692364608,2.28567131876507e-08,TRUE
"K06382: stage II sporulation protein E ",-0.67490706297268,0.0939409418467919,3.55105068526956e-11,TRUE
"K06383: stage II sporulation protein GA (sporulation sigma-E factor processing peptidase) ",-0.56047821723487,0.118633690763927,2.19977753585941e-05,TRUE
"K06385: stage II sporulation protein P",-0.578994412081627,0.0841908658038575,2.56793106136357e-10,TRUE
"K06387: stage II sporulation protein R",-0.614633151817929,0.105070891573944,9.41470737557175e-08,TRUE
"K06390: stage III sporulation protein AA",-0.509336906850395,0.0973225261397395,2.17024607237577e-06,TRUE
"K06391: stage III sporulation protein AB",-0.520737515583357,0.118237860774249,8.68785921687796e-05,TRUE
"K06392: stage III sporulation protein AC",-0.467162053672113,0.0919854403973203,4.54493659162346e-06,TRUE
"K06393: stage III sporulation protein AD",-0.626968324020642,0.0930751298204978,5.81419858577515e-10,TRUE
"K06394: stage III sporulation protein AE",-0.472379854051056,0.0906568433276229,2.40283269058541e-06,TRUE
"K06395: stage III sporulation protein AF",-0.834756263028386,0.15374446299771,8.38281265188008e-07,TRUE
"K06396: stage III sporulation protein AG",-0.628006161501459,0.0949002133693635,1.19785496562702e-09,TRUE
"K06397: stage III sporulation protein AH",-0.504365247385382,0.080421646765498,9.46874204933806e-09,TRUE
"K06398: stage IV sporulation protein A",-0.462473302359579,0.0755244019967291,2.13903457136307e-08,TRUE
"K06399: stage IV sporulation protein B ",-0.344484555894466,0.123055976402799,0.0183574774385101,TRUE
"K06403: stage V sporulation protein AA",-0.720418550092431,0.122567602062743,8.21549575133975e-08,TRUE
"K06404: stage V sporulation protein AB",-0.60144088631617,0.128471154869671,2.67185800412898e-05,TRUE
"K06405: stage V sporulation protein AC",-0.658633309756144,0.09637808907788,3.28367827791433e-10,TRUE
"K06406: stage V sporulation protein AD",-0.7268438351726,0.118111220660912,1.83865939488847e-08,TRUE
"K06407: stage V sporulation protein AE",-0.662897890884609,0.116641055810355,2.28272727446797e-07,TRUE
"K06408: stage V sporulation protein AF",-0.510169974488153,0.166491646704341,0.00919995355306095,TRUE
"K06409: stage V sporulation protein B",-0.25117421954911,0.0720630702444027,0.00258272347450135,TRUE
"K06410: dipicolinate synthase subunit A",-0.609483177755628,0.127726593526257,1.80335137526918e-05,TRUE
"K06411: dipicolinate synthase subunit B",-0.368603105133571,0.148248440562995,0.0394986314182641,TRUE
"K06412: stage V sporulation protein G",-0.580974468183202,0.154722570119431,0.00104525504943236,TRUE
"K06438: similar to stage IV sporulation protein",-0.7412609558454,0.160680571622179,3.61517740384134e-05,TRUE
"K06603: flagellar protein FlaG",-0.572211758688514,0.165917604473875,0.00289259039398461,TRUE
"K06859: glucose-6-phosphate isomerase, archaeal ",-0.415933264965885,0.122444680232407,0.00341355535951766,TRUE
"K06871: uncharacterized protein",-0.212072581030008,0.0372659770949557,2.19460383685599e-07,TRUE
"K06872: uncharacterized protein",-0.314111373721082,0.0664129420132431,2.16118205841325e-05,TRUE
"K06880: erythromycin esterase ",-0.931061638995549,0.148813128122037,1.03412559095763e-08,TRUE
"K06881: bifunctional oligoribonuclease and PAP phosphatase NrnA ",-0.252815825551134,0.0783341066449122,0.00571811676760299,TRUE
"K06893: uncharacterized protein",-0.894420603943403,0.211656762895944,0.000181097420648015,TRUE
"K06908: uncharacterized protein",-0.631051469178533,0.194217789760981,0.00538531768569764,TRUE
"K06919: putative DNA primase/helicase",-0.437158273660454,0.0856798944709452,4.05423979285443e-06,TRUE
"K06920: 7-cyano-7-deazaguanine synthase ",-0.225709059346179,0.0373840595175203,3.45246915376833e-08,TRUE
"K06923: uncharacterized protein",-0.400580628530741,0.0648159331372654,1.59969816195717e-08,TRUE
"K06926: uncharacterized protein",-0.827753315859852,0.192074741184336,0.00012882304318163,TRUE
"K06934: uncharacterized protein",-0.704193551101162,0.172796264332283,0.000317798602253762,TRUE
"K06940: uncharacterized protein",-0.312758154594188,0.127512432329979,0.0427642496093301,TRUE
"K06942: ribosome-binding ATPase",-0.261983131153422,0.0488192554459075,1.14412040839293e-06,TRUE
"K06949: ribosome biogenesis GTPase / thiamine phosphate phosphatase ",-0.315622368794938,0.039169552079308,7.22132793199489e-14,TRUE
"K06959: protein Tex",-0.382655865771156,0.0649892016674837,7.76405121665092e-08,TRUE
"K06960: uncharacterized protein",-0.308874064363528,0.0436575263497017,7.52870925694616e-11,TRUE
"K06967: tRNA (adenine22-N1)-methyltransferase ",-0.592808550263245,0.151876305445553,0.000607023459257617,TRUE
"K06969: 23S rRNA (cytosine1962-C5)-methyltransferase ",-0.302759681558187,0.0621707966336634,1.18152907789155e-05,TRUE
"K06972: presequence protease ",-0.514511720050881,0.10306579267028,6.65277326969427e-06,TRUE
"K06973: uncharacterized protein",-0.206012726474749,0.0393852614635088,2.19522959449995e-06,TRUE
"K06987: uncharacterized protein",-0.609836261119087,0.122263572367694,6.7774962228471e-06,TRUE
"K06997: PLP dependent protein",-0.190435552562978,0.0541728508546178,0.00234702039452399,TRUE
"K07003: uncharacterized protein",-0.654112401596414,0.106778667490919,2.12121081126655e-08,TRUE
"K07015: uncharacterized protein",-0.405212480899254,0.0982231551008127,0.000262483834829896,TRUE
"K07016: CRISPR-associated protein Csm1",-0.846607205141671,0.130284704807892,2.4638250038253e-09,TRUE
"K07023: putative hydrolases of HD superfamily",-0.32106124905905,0.0642558556097252,6.51854870241014e-06,TRUE
"K07025: putative hydrolase of the HAD superfamily",-0.237165614987705,0.0523061399229833,5.10446918469038e-05,TRUE
"K07027: glycosyltransferase 2 family protein",-0.292173416339182,0.0428427674679875,3.50779190684317e-10,TRUE
"K07029: diacylglycerol kinase (ATP) ",-0.485267826283685,0.164899368971003,0.0126386339527897,TRUE
"K07030: uncharacterized protein",-0.415654618409691,0.0578481108357999,3.55105068526956e-11,TRUE
"K07031: D-glycero-alpha-D-manno-heptose-7-phosphate kinase ",-0.347509795241153,0.131072056278879,0.0268410828670426,TRUE
"K07037: cyclic-di-AMP phosphodiesterase PgpH ",-0.395494942330014,0.105542155032345,0.00107231818532743,TRUE
"K07043: uncharacterized protein",-0.401192340128644,0.0831799490721174,1.44724324296624e-05,TRUE
"K07045: uncharacterized protein",-0.360174870420527,0.0897217651566829,0.00039757859101368,TRUE
"K07052: uncharacterized protein",-0.386628064713567,0.0533222402369627,2.38928202282311e-11,TRUE
"K07056: 16S rRNA (cytidine1402-2'-O)-methyltransferase ",-0.260534817884119,0.0633583008914462,0.000276480216766942,TRUE
"K07058: membrane protein",-0.19473372948506,0.0661126867473836,0.0125710527289165,TRUE
"K07079: uncharacterized protein",-0.351055912691648,0.0429363698303514,3.17373539777885e-14,TRUE
"K07080: uncharacterized protein",-0.242322938947899,0.100353449024003,0.0462237659933847,TRUE
"K07088: uncharacterized protein",-0.201273486016267,0.0398374381679489,5.06490282614371e-06,TRUE
"K07095: uncharacterized protein",-0.332380446447374,0.057800336208928,1.60664521331464e-07,TRUE
"K07096: uncharacterized protein",-0.538249056872589,0.165669743028147,0.00538531768569764,TRUE
"K07098: uncharacterized protein",-0.170871936025143,0.0387648359777755,8.561775506172e-05,TRUE
"K07105: uncharacterized protein",-0.249808342758706,0.0905256454349179,0.020387841080284,TRUE
"K07107: acyl-CoA thioester hydrolase ",-0.15279301619028,0.0538013823116606,0.0165784406465472,TRUE
"K07124: uncharacterized protein",-0.334509468192594,0.0859317494131433,0.000629407603698138,TRUE
"K07126: uncharacterized protein",-0.273630947913379,0.0737276277798353,0.00122414440707936,TRUE
"K07133: uncharacterized protein",-0.101186712079351,0.0368084945569585,0.0209872524780954,TRUE
"K07137: uncharacterized protein",-0.279229537331771,0.0539452619019294,2.87133416786842e-06,TRUE
"K07139: uncharacterized protein",-0.482073769086858,0.045267721724236,2.09143788188512e-23,TRUE
"K07149: uncharacterized protein",-0.475170791249807,0.175681758892383,0.0235443781754788,TRUE
"K07171: mRNA interferase MazF ",-0.38980665633062,0.0466587089168691,7.83551125368289e-15,TRUE
"K07192: flotillin",-0.275260799321787,0.0906539697079383,0.00994146966677525,TRUE
"K07216: hemerythrin",-0.626811793189364,0.114487640469305,6.57447178978302e-07,TRUE
"K07219: putative molybdopterin biosynthesis protein",-0.59924893987037,0.173476742891119,0.00284569096535631,TRUE
"K07240: chromate transporter",-0.334764165108681,0.0383128008744925,4.25410578129355e-16,TRUE
"K07258: serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) ",-0.467256245239524,0.0583388680436574,1.00552529684924e-13,TRUE
"K07260: zinc D-Ala-D-Ala carboxypeptidase ",-0.503519757044876,0.163085601073738,0.00861229762081552,TRUE
"K07284: sortase A ",-0.479136515383864,0.0792112881085761,3.23951024736067e-08,TRUE
"K07301: cation:H+ antiporter",-0.447261580833958,0.0988249278214581,5.28504992396826e-05,TRUE
"K07321: CO dehydrogenase maturation factor",-0.630175995979213,0.0796053578828569,2.08353700509965e-13,TRUE
"K07335: basic membrane protein A and related proteins",-0.543283051801372,0.0611918617041566,1.51617029735463e-16,TRUE
"K07402: xanthine dehydrogenase accessory factor",-0.501982016369211,0.0582846618431145,1.11022234498252e-15,TRUE
"K07404: 6-phosphogluconolactonase ",-0.496152651123096,0.0762548877547628,2.37060714571738e-09,TRUE
"K07407: alpha-galactosidase ",-0.305026566707648,0.0448265626118661,3.77593075131908e-10,TRUE
"K07444: putative N6-adenine-specific DNA methylase ",-0.325047872261332,0.0580547256182671,3.44098998864876e-07,TRUE
"K07447: putative holliday junction resolvase ",-0.144344775303107,0.0405969291420974,0.0020586342240046,TRUE
"K07456: DNA mismatch repair protein MutS2",-0.309827344833901,0.0404048145191058,1.22384283115574e-12,TRUE
"K07460: putative endonuclease",-0.111588567749856,0.036479359715447,0.00931990753568844,TRUE
"K07461: putative endonuclease",-0.237351877021213,0.0736871832273342,0.00582356217277636,TRUE
"K07462: single-stranded-DNA-specific exonuclease ",-0.462965984562525,0.103961596474948,7.21688817833684e-05,TRUE
"K07469: aldehyde oxidoreductase ",-0.82301200579233,0.129139167886413,5.21584515814876e-09,TRUE
"K07473: DNA-damage-inducible protein J",-0.264804667433507,0.0491704756313063,1.04175885188653e-06,TRUE
"K07478: putative ATPase",-0.125021171830343,0.0371298242036161,0.00376084014035222,TRUE
"K07484: transposase",-0.503005166052381,0.135765326773691,0.00125139039392787,TRUE
"K07491: putative transposase",-0.19375834790595,0.0754581689108676,0.0327602071964321,TRUE
"K07496: putative transposase",-0.335208221525172,0.0759275387366215,8.34576433541702e-05,TRUE
"K07502: uncharacterized protein",-0.39351873589652,0.15300122744139,0.0325365851991719,TRUE
"K07507: putative Mg2+ transporter-C (MgtC) family protein",-0.265203939984146,0.0543344986200806,1.12667262441369e-05,TRUE
"K07533: foldase protein PrsA ",-0.580203796305613,0.138138038025868,0.000197367112961984,TRUE
"K07566: L-threonylcarbamoyladenylate synthase ",-0.20180835943474,0.0359719512812537,3.2406016813406e-07,TRUE
"K07568: S-adenosylmethionine:tRNA ribosyltransferase-isomerase ",-0.152096931709705,0.0368382777684436,0.000259206901548522,TRUE
"K07576: metallo-beta-lactamase family protein",-0.562046462610454,0.106883004444898,1.91571260860149e-06,TRUE
"K07584: uncharacterized protein",-0.259321121585605,0.0963505898227733,0.0243860469912856,TRUE
"K07636: two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR ",-0.230658922943585,0.0588906613681682,0.000579211496523923,TRUE
"K07646: two-component system, OmpR family, sensor histidine kinase KdpD ",-0.390754509492147,0.0501843056257319,5.24472376275852e-13,TRUE
"K07658: two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP",-0.418380927731161,0.0616438295800451,4.1745220273446e-10,TRUE
"K07667: two-component system, OmpR family, KDP operon response regulator KdpE",-0.367265153004822,0.0754901335897569,1.20657282937401e-05,TRUE
"K07699: two-component system, response regulator, stage 0 sporulation protein A",-0.448776774629614,0.0736869416161322,2.54974179725797e-08,TRUE
"K07717: two-component system, sensor histidine kinase YcbA ",-0.422641992471626,0.113228741521796,0.00113089502804564,TRUE
"K07718: two-component system, sensor histidine kinase YesM ",-0.537798687130651,0.0807740130196935,9.53750590643758e-10,TRUE
"K07719: two-component system, response regulator YcbB",-0.338075360306222,0.122868933297203,0.0208526983265775,TRUE
"K07720: two-component system, response regulator YesN",-0.594021220854361,0.0779046415760717,1.64635475285549e-12,TRUE
"K07726: putative transcriptional regulator",-0.428014709009507,0.0691892226697882,1.56317462127175e-08,TRUE
"K07727: putative transcriptional regulator",-0.13922666174951,0.0441452196423502,0.00714215778822636,TRUE
"K07729: putative transcriptional regulator",-0.321329999422018,0.0547222393399946,8.41044727853662e-08,TRUE
"K07742: uncharacterized protein",-0.214058455651759,0.0733342430531227,0.0134290283776338,TRUE
"K07777: two-component system, NarL family, sensor histidine kinase DegS ",-0.791230679283997,0.157249603803452,5.58372330242222e-06,TRUE
"K07793: putative tricarboxylic transport membrane protein",-0.373197097898928,0.0963883359771205,0.000679949802936986,TRUE
"K07813: accessory gene regulator B",-1.03890001801293,0.152424813253851,3.56465161664948e-10,TRUE
