"taxon","lfc_diagnosis2IBD","se_diagnosis2IBD","q_diagnosis2IBD","diff_diagnosis2IBD"
"K08222: MFS transporter, YQGE family, putative transporter",0.718603782875118,0.296963899611372,0.0271928328024715,TRUE
"K08225: MFS transporter, ENTS family, enterobactin (siderophore) exporter",0.715367328456511,0.22836587759212,0.00468727714122799,TRUE
"K08227: MFS transporter, LPLT family, lysophospholipid transporter",0.665092863235404,0.236381405507051,0.0101526327429532,TRUE
"K08234: glyoxylase I family protein",0.576166689971519,0.261677262213178,0.0456949601202799,TRUE
"K08277: transcriptional activator CaiF",0.83637120539124,0.256009192315071,0.00340986862222189,TRUE
"K08281: nicotinamidase/pyrazinamidase ",0.706934531885393,0.240128997277137,0.007377288473003,TRUE
"K08296: phosphohistidine phosphatase ",0.77675342652774,0.244698175124458,0.00420127864897717,TRUE
"K08298: L-carnitine CoA-transferase ",0.826911668402778,0.237352094055513,0.00206234809741876,TRUE
"K08304: membrane-bound lytic murein transglycosylase A ",0.828487403093867,0.250438934609567,0.0031274218602791,TRUE
"K08305: membrane-bound lytic murein transglycosylase B ",0.729931590811273,0.263498684679115,0.0113495653896932,TRUE
"K08312: ADP-ribose diphosphatase ",0.876986239993337,0.256096441551052,0.00240433838029887,TRUE
"K08315: hydrogenase 3 maturation protease ",0.679116929879198,0.24777886411114,0.0122124440388212,TRUE
"K08317: uncharacterized oxidoreductase ",0.709572223502274,0.23711017966239,0.00652757673400671,TRUE
"K08324: succinate-semialdehyde dehydrogenase ",0.677364225488815,0.228768254056855,0.00706662744327309,TRUE
"K08349: formate dehydrogenase-N, beta subunit",0.66023551770432,0.232368893221757,0.00947308287336553,TRUE
"K08354: thiosulfate reductase cytochrome b subunit",0.798016121164543,0.24307021892866,0.00330379149728712,TRUE
"K08368: MFS transporter, putative metabolite transport protein",0.892059001882763,0.251183003756523,0.00171824440792851,TRUE
"K08369: MFS transporter, putative metabolite:H+ symporter",0.698926809280423,0.268217872298584,0.0171242547005854,TRUE
"K08485: phosphocarrier protein NPr",0.759117628222933,0.265669233438911,0.00911909762487412,TRUE
"K08641: zinc D-Ala-D-Ala dipeptidase ",0.738482825968513,0.271032988608626,0.0126571040880917,TRUE
"K08682: acyl carrier protein phosphodiesterase ",0.730976290903693,0.23846354754969,0.00544408222874642,TRUE
"K08723: 5'-nucleotidase ",0.677300436329574,0.237555526923607,0.0092441729504516,TRUE
"K08963: methylthioribose-1-phosphate isomerase ",0.866171734584401,0.25433443367849,0.00251233536333592,TRUE
"K08970: nickel/cobalt transporter (NicO) family protein",0.679258245631628,0.235347232112437,0.00850223900381936,TRUE
"K08984: putative membrane protein",0.653737161053461,0.237828354734955,0.0119679311531115,TRUE
"K08996: putative membrane protein",0.771131180761451,0.247286921300475,0.00484994017995907,TRUE
"K08997: uncharacterized protein",0.558539311483531,0.225513997727045,0.0235628307539226,TRUE
"K09016: putative pyrimidine permease RutG",0.657847368378751,0.227030970487863,0.00827716058684353,TRUE
"K09017: TetR/AcrR family transcriptional regulator",0.722782121955669,0.23990340628626,0.00622507183191167,TRUE
"K09021: aminoacrylate peracid reductase",0.663996608419039,0.239587516275152,0.0113139121328215,TRUE
"K09023: aminoacrylate hydrolase ",0.631070873599269,0.22099688960535,0.0091580441845856,TRUE
"K09024: flavin reductase ",0.595026325038772,0.245077087816623,0.0266282614045787,TRUE
"K09160: uncharacterized protein",0.906500988614151,0.25228527707844,0.00152182075592304,TRUE
"K09161: uncharacterized protein",0.7190275508796,0.245467294525627,0.00763553853551089,TRUE
"K09456: putative acyl-CoA dehydrogenase",0.90186960798046,0.252513744828436,0.00162832006322245,TRUE
"K09475: outer membrane pore protein C",0.730929634086259,0.232969852407735,0.00462328819556339,TRUE
"K09476: outer membrane pore protein F",0.707850984594238,0.233994930986708,0.0060546588881607,TRUE
"K09477: citrate:succinate antiporter",0.738698880846482,0.232729144608228,0.00420127864897717,TRUE
"K09612: alkaline phosphatase isozyme conversion protein ",0.735092593941906,0.246567684246701,0.00669082755883996,TRUE
"K09773: [pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase ",0.889132227920457,0.270904951713297,0.00330870461286258,TRUE
"K09774: lipopolysaccharide export system protein LptA",0.779210301373867,0.259311752963332,0.00634221488677938,TRUE
"K09781: uncharacterized protein",0.677784650437102,0.23018316295863,0.00737175412399923,TRUE
"K09798: uncharacterized protein",0.860134227342226,0.243735014835163,0.00182773707036709,TRUE
"K09816: zinc transport system permease protein",0.751563003756474,0.244360763552553,0.00532753196038351,TRUE
"K09823: Fur family transcriptional regulator, zinc uptake regulator",0.926916115412299,0.261225018242289,0.00173289380006894,TRUE
"K09862: uncharacterized protein",0.906318329487406,0.27419473797753,0.00314678434358908,TRUE
"K09889: ribosome-associated protein",0.929797863960433,0.256300416150115,0.00136127510639385,TRUE
"K09891: uncharacterized protein",0.775444896846469,0.246147533274681,0.0044698904788046,TRUE
"K09894: uncharacterized protein",0.69564344475952,0.259886670217979,0.01422672034703,TRUE
"K09897: uncharacterized protein",0.784978137314246,0.260551272330715,0.00622507183191167,TRUE
"K09906: elongation factor P hydroxylase ",0.562393069964129,0.246402466314217,0.0377642689367021,TRUE
"K09908: uncharacterized protein",0.932765509276877,0.262044619603827,0.00167401725340189,TRUE
"K09909: uncharacterized protein",0.804310016927837,0.245317297651846,0.00332587106226388,TRUE
"K09912: uncharacterized protein",0.794074422265462,0.237531274317688,0.00289151956557589,TRUE
"K09914: putative lipoprotein",0.690840930607451,0.239031250802892,0.00842083755248839,TRUE
"K09920: uncharacterized protein",0.853640868770611,0.257840426204222,0.00311712498388847,TRUE
"K09934: uncharacterized protein",0.579913355133262,0.230374389233037,0.0213332964679745,TRUE
"K09970: general L-amino acid transport system permease protein",0.796300154435137,0.246294685054536,0.00368270621530579,TRUE
"K09971: general L-amino acid transport system permease protein",0.850264741066001,0.233717077838697,0.00132446862988858,TRUE
"K09972: general L-amino acid transport system ATP-binding protein ",0.737706659387682,0.224935037540743,0.00332098975089137,TRUE
"K09994: (aminoalkyl)phosphonate N-acetyltransferase ",0.797591906174289,0.24858189764062,0.00388538615811667,TRUE
"K09997: arginine transport system substrate-binding protein",0.849158900486193,0.249690828760698,0.00254796665235118,TRUE
"K09998: arginine transport system permease protein",0.764095772640928,0.252059472793489,0.00596041043517945,TRUE
"K10000: arginine transport system ATP-binding protein ",0.756702941612726,0.252569860391721,0.00646895052465697,TRUE
"K10001: glutamate/aspartate transport system substrate-binding protein",0.786118269684944,0.239898530526197,0.00333442972910122,TRUE
"K10002: glutamate/aspartate transport system permease protein",0.726983187687657,0.254123309403678,0.0090584539032,TRUE
"K10003: glutamate/aspartate transport system permease protein",0.619248206569604,0.23743071663591,0.017020897184367,TRUE
"K10004: glutamate/aspartate transport system ATP-binding protein ",0.867835644623446,0.237991935625897,0.00129505803170914,TRUE
"K10012: undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase ",0.574069071480112,0.234696513613919,0.0254093648652733,TRUE
"K10014: histidine transport system substrate-binding protein",0.71665581575289,0.237104186659955,0.00609320569919267,TRUE
"K10015: histidine transport system permease protein",0.674514288208493,0.250188257712113,0.0135685455729329,TRUE
"K10017: histidine transport system ATP-binding protein ",0.798349626757122,0.242946901053568,0.00328362231744698,TRUE
"K10036: glutamine transport system substrate-binding protein",0.789780313222874,0.2396812658039,0.00321760425742667,TRUE
"K10038: glutamine transport system ATP-binding protein ",0.644316164118122,0.241510162997397,0.0145267975505131,TRUE
"K10108: maltose/maltodextrin transport system substrate-binding protein",0.670323994740636,0.241670146099729,0.0112672985945899,TRUE
"K10111: multiple sugar transport system ATP-binding protein ",0.613067873541251,0.242448148180777,0.0207616228181784,TRUE
"K10124: carbohydrate-specific outer membrane porin",0.51608561090029,0.237606021721287,0.0488214752591025,TRUE
"K10213: ribosylpyrimidine nucleosidase ",0.504461383038804,0.217958797045866,0.0349325378240915,TRUE
"K10537: L-arabinose transport system substrate-binding protein",0.696830379824916,0.237086644661838,0.00745126291333269,TRUE
"K10538: L-arabinose transport system permease protein",0.807467775224585,0.238553418453347,0.00263798087546867,TRUE
"K10543: D-xylose transport system substrate-binding protein",0.709884855693928,0.249858666333351,0.00947308287336553,TRUE
"K10544: D-xylose transport system permease protein",0.734021996058427,0.23942041957249,0.0054404541033871,TRUE
"K10545: D-xylose transport system ATP-binding protein ",0.671197429760999,0.232250944885103,0.00842083755248839,TRUE
"K10551: D-allose transport system ATP-binding protein ",0.597192249598854,0.236050901394431,0.0207135178088019,TRUE
"K10563: formamidopyrimidine-DNA glycosylase ",1.7147501405494,0.266992044636452,5.79664565945616e-09,TRUE
"K10679: nitroreductase / dihydropteridine reductase ",0.86208791882339,0.240712914062762,0.00157873784053867,TRUE
"K10680: N-ethylmaleimide reductase ",0.733666708415671,0.239403106523957,0.00545358696564469,TRUE
"K10778: AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase ",0.71641801581173,0.235004084490135,0.00568633701689602,TRUE
"K10804: acyl-CoA thioesterase I ",0.848043728779909,0.246201806721264,0.00227294751364589,TRUE
"K10805: acyl-CoA thioesterase II ",0.643226141555446,0.220495568036154,0.00787530008870745,TRUE
"K10831: taurine transport system ATP-binding protein ",0.68290482118023,0.2287127957654,0.00662730054931159,TRUE
"K10857: exodeoxyribonuclease X ",0.85974045475329,0.250352279573577,0.00233274927920343,TRUE
"K10972: LysR family transcriptional regulator, transcriptional activator of the allD operon",0.54696801268156,0.218460922048944,0.0220231744075547,TRUE
"K10975: allantoin permease",0.811875271256279,0.238854182029017,0.00255101869935803,TRUE
"K10984: galactosamine PTS system EIIB component ",0.809268594569399,0.244575863165114,0.0031274218602791,TRUE
"K10985: galactosamine PTS system EIIC component",0.655675790980595,0.22708775680624,0.00847851278159675,TRUE
"K10986: galactosamine PTS system EIID component",0.618259940581388,0.225208738483144,0.0120876701307865,TRUE
"K11066: N-acetylmuramoyl-L-alanine amidase ",0.653996279547513,0.228829731246455,0.00911909762487412,TRUE
"K11073: putrescine transport system substrate-binding protein",0.810605847713527,0.235127443384527,0.0022557196033575,TRUE
"K11074: putrescine transport system permease protein",0.696479945477472,0.225362834886841,0.00514356822903598,TRUE
"K11075: putrescine transport system permease protein",0.808685765024227,0.240823199310708,0.00279933714511407,TRUE
"K11076: putrescine transport system ATP-binding protein",0.758697631686899,0.23008388712555,0.00320448930662245,TRUE
"K11102: proton glutamate symport protein",0.809049993975937,0.245377383105127,0.00320448930662245,TRUE
"K11183: multiphosphoryl transfer protein ",0.842111896928905,0.241389305778427,0.00203776582216548,TRUE
"K11201: fructose-like PTS system EIIA component ",0.787601927904099,0.243918653292095,0.0037165710948693,TRUE
"K11202: fructose-like PTS system EIIB component ",0.69242707463947,0.296858090429241,0.0334375556547603,TRUE
"K11203: fructose-like PTS system EIIC or EIIBC or EIIABC component",0.944429189347514,0.245059436765299,0.000663289893712097,TRUE
"K11209: GSH-dependent disulfide-bond oxidoreductase ",0.990999584939485,0.268352562653972,0.00112378134370746,TRUE
"K11250: leucine efflux protein",0.719969310071066,0.248183656052904,0.00820896022922478,TRUE
"K11391: 23S rRNA (guanine1835-N2)-methyltransferase ",0.649210495867493,0.234130002181988,0.0112826135903852,TRUE
"K11392: 16S rRNA (cytosine1407-C5)-methyltransferase ",0.799579007181081,0.235316672639357,0.00255128036563398,TRUE
"K11472: glycolate oxidase FAD binding subunit",0.565813249810847,0.217563767279709,0.0173244372905212,TRUE
"K11473: glycolate oxidase iron-sulfur subunit",0.708881371849922,0.228816591126225,0.00505663720078446,TRUE
"K11534: DeoR family transcriptional regulator, deoxyribose operon repressor",0.77283529999562,0.238257521121289,0.00358370616007265,TRUE
"K11535: nucleoside transport protein",0.637373390136669,0.246083005238079,0.0177954227022001,TRUE
"K11537: MFS transporter, NHS family, xanthosine permease",0.865394947888998,0.236448009868345,0.00123967054504979,TRUE
"K11719: lipopolysaccharide export system protein LptC",0.72462064157972,0.2385647603334,0.00586366038327786,TRUE
"K11732: phenylalanine-specific permease",0.858554678001231,0.243386573030983,0.00182773707036709,TRUE
"K11733: lysine-specific permease",0.699993663232511,0.253778759314733,0.0116760269697839,TRUE
"K11734: aromatic amino acid transport protein AroP",0.589986970180926,0.240915337154611,0.025219427587347,TRUE
"K11735: GABA permease",0.926777608867718,0.254301304593564,0.00130101616748334,TRUE
"K11738: L-asparagine permease",0.729526446748096,0.240434828462452,0.0059108784512912,TRUE
"K11744: AI-2 transport protein TqsA",0.472889748447916,0.207496983286958,0.0379775326980199,TRUE
"K11746: glutathione-regulated potassium-efflux system ancillary protein KefF",0.77097688842486,0.248305305629684,0.00499129417735791,TRUE
"K11747: glutathione-regulated potassium-efflux system protein KefB",0.824985663875851,0.250934086986343,0.00327754276114107,TRUE
"K11924: DtxR family transcriptional regulator, manganese transport regulator",0.718479064227768,0.244947167832488,0.0075471063896412,TRUE
"K11927: ATP-dependent RNA helicase RhlE ",0.664505700318602,0.262634757582165,0.0207135178088019,TRUE
"K11929: outer membrane pore protein E",0.748864319329106,0.247962648842573,0.00612318855715706,TRUE
"K11933: NADH oxidoreductase Hcr ",0.688866838852655,0.228259453356728,0.0061507917859708,TRUE
"K11934: outer membrane protein X",0.821290298913375,0.246319448460467,0.0029457629090217,TRUE
"K11935: biofilm PGA synthesis protein PgaA",0.545900169641089,0.218717014381053,0.0224706393568824,TRUE
"K11937: biofilm PGA synthesis protein PgaD",0.728665328812858,0.244363250679685,0.00668352048824524,TRUE
"K12112: evolved beta-galactosidase subunit beta",0.975801147720104,0.254188898416312,0.000697563137630565,TRUE
"K12113: LacI family transcriptional regulator, ebg operon repressor",0.746849636827924,0.247401995372801,0.00613875929851564,TRUE
"K12147: acidic protein MsyB",0.874198063712078,0.243496320276066,0.00153409239438556,TRUE
"K12264: anaerobic nitric oxide reductase flavorubredoxin",0.663377612910925,0.236502447905576,0.0103838511645972,TRUE
"K12266: anaerobic nitric oxide reductase transcription regulator",0.763494395897867,0.232215076966982,0.00327754276114107,TRUE
"K12288: pilus assembly protein HofM",0.763260593798356,0.234594496360823,0.00351205851191181,TRUE
"K12289: pilus assembly protein HofN",0.80544738900331,0.241051838929606,0.00290503830298018,TRUE
"K12290: pilus assembly protein HofO",0.826522852820503,0.246684662162083,0.00285035818143189,TRUE
"K12299: MFS transporter, ACS family, probable galactarate transporter",0.710814702113729,0.244909351871742,0.00818529458471705,TRUE
"K12340: outer membrane protein",0.596419819816012,0.241121951651367,0.0237001075740473,TRUE
"K12369: dipeptide transport system permease protein",0.848265409919775,0.253507734595485,0.00286693119856163,TRUE
"K12370: dipeptide transport system permease protein",0.811048139644165,0.256456285538341,0.00432786402434886,TRUE
"K12371: dipeptide transport system ATP-binding protein",0.635674884480656,0.248775554070172,0.0194078443284631,TRUE
"K12372: dipeptide transport system ATP-binding protein",0.782584363241949,0.252746833695025,0.00506698850193972,TRUE
"K12500: thioesterase III ",0.936782980770298,0.249912042098795,0.000946794340019404,TRUE
"K12507: acyl-CoA synthetase ",0.717095291238695,0.234508155895984,0.00555685334455925,TRUE
"K12529: putative selenate reductase FAD-binding subunit",0.753657608023048,0.233058154660033,0.00368227136070553,TRUE
"K12582: dTDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase ",0.766201792988315,0.240450157953553,0.00406552037272261,TRUE
"K12660: 2-dehydro-3-deoxy-L-rhamnonate aldolase ",0.69827167397984,0.245007318217816,0.00926262163501472,TRUE
"K12940: aminobenzoyl-glutamate utilization protein A",0.876199118894198,0.252458404937492,0.00212754014321846,TRUE
"K12942: aminobenzoyl-glutamate transport protein",0.99885649232627,0.290176660760292,0.00228051039538654,TRUE
"K12943: lipoprotein YgeR",0.894064776175279,0.264291033892337,0.00264741268709204,TRUE
"K12957: uncharacterized zinc-type alcohol dehydrogenase-like protein ",0.781333618734567,0.238101402863981,0.00331047922776003,TRUE
"K12974: KDO2-lipid IV(A) palmitoleoyltransferase ",0.784615768598852,0.237327419570333,0.00314308544390812,TRUE
"K12975: KDO II ethanolaminephosphotransferase ",0.853029320632267,0.258002390480843,0.00314308544390812,TRUE
"K13051: L-asparaginase / beta-aspartyl-peptidase ",0.796911959804474,0.237112700742336,0.0027809275463782,TRUE
"K13069: diguanylate cyclase ",0.78680014794658,0.252560465786631,0.00488911723218742,TRUE
"K13244: c-di-GMP-specific phosphodiesterase ",0.735935223798612,0.228621173661469,0.00378238879683614,TRUE
"K13255: ferric iron reductase protein FhuF",0.876987752308974,0.249623045918954,0.00190786599860661,TRUE
"K13283: ferrous-iron efflux pump FieF",0.868017238409083,0.265415731970626,0.00338783320951837,TRUE
"K13480: xanthine dehydrogenase iron-sulfur-binding subunit",0.810787984891897,0.251170556900251,0.0037165710948693,TRUE
"K13497: anthranilate synthase/phosphoribosyltransferase ",0.711712231065956,0.228363478498225,0.00487258994305512,TRUE
"K13498: indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase ",0.6977991571037,0.234117807225038,0.0067016824669416,TRUE
"K13620: putative colanic acid polymerase",0.568564947831954,0.231719158166673,0.0249528111494362,TRUE
"K13628: iron-sulfur cluster assembly protein",0.735863353947719,0.261171246014562,0.0100811211115376,TRUE
"K13637: GntR family transcriptional regulator, uxu operon transcriptional repressor",0.688644063619258,0.243128454877666,0.00967629693443782,TRUE
"K13641: IclR family transcriptional regulator, acetate operon repressor",0.773922169761,0.252040007664393,0.00538295108194519,TRUE
"K13643: Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor",0.798069043064738,0.250355150094203,0.00405672783385056,TRUE
"K13683: putative colanic acid biosynthesis glycosyltransferase ",0.57724716780189,0.217438606081397,0.0150619329680017,TRUE
"K13694: murein DD-endopeptidase / murein LD-carboxypeptidase ",0.586772232737364,0.243765431242876,0.0279814355024024,TRUE
"K13695: probable lipoprotein NlpC",0.527679378813339,0.244160585540064,0.0498483170576069,TRUE
"K13888: membrane fusion protein, macrolide-specific efflux system",0.781293174018128,0.240260001687484,0.00352165664180271,TRUE
"K13890: glutathione transport system permease protein",0.878574390460849,0.232914388146201,0.000874873771176834,TRUE
"K13894: microcin C transport system permease protein",0.674335796886042,0.225869340674144,0.00662730054931159,TRUE
"K13895: microcin C transport system permease protein",0.816218053704774,0.242031689701292,0.00270269871176775,TRUE
"K13896: microcin C transport system ATP-binding protein",0.818519385162439,0.238329214799333,0.00233274927920343,TRUE
"K13918: glucarate dehydratase-related protein",0.783734518579078,0.253896288843454,0.0051830955385584,TRUE
"K13953: alcohol dehydrogenase, propanol-preferring ",0.637015956594091,0.232224519043322,0.0121415734100259,TRUE
"K13979: uncharacterized zinc-type alcohol dehydrogenase-like protein ",0.607303050834061,0.226709520392082,0.0141593660975913,TRUE
"K14053: outer membrane protein G",0.629215806354599,0.218919280079745,0.0087769158758855,TRUE
"K14054: murein peptide amidase A",0.701300861576689,0.235855961391119,0.00682463890883735,TRUE
"K14062: outer membrane protein N",0.656975762038483,0.218088864785488,0.00622507183191167,TRUE
"K14187: chorismate mutase / prephenate dehydrogenase ",0.913490568656418,0.238947088031555,0.000737011787942313,TRUE
"K14260: alanine-synthesizing transaminase ",0.832963176553907,0.241413813530164,0.00224407575827768,TRUE
"K14261: alanine-synthesizing transaminase ",0.729502152755445,0.248169710871567,0.0074491701033833,TRUE
"K14287: methionine transaminase ",0.64932470956163,0.236988914068375,0.0122254931337678,TRUE
"K14347: solute carrier family 10 (sodium/bile acid cotransporter), member 7",0.790125412978727,0.234832306456122,0.00275065233919797,TRUE
"K14348: GntR family transcriptional regulator, L-lactate dehydrogenase operon regulator",0.762326808074897,0.243199133778383,0.0046640921293665,TRUE
"K14414: transcriptional regulatory protein RtcR",0.841767813722088,0.23472829879487,0.00155291081824432,TRUE
"K14588: blue copper oxidase",0.815813470604904,0.237607834204539,0.00233274927920343,TRUE
"K14682: amino-acid N-acetyltransferase ",0.770051870523188,0.256440640132715,0.00637452280910107,TRUE
"K14742: tRNA threonylcarbamoyladenosine biosynthesis protein TsaB",0.694103787112859,0.263828695389837,0.0159758250800902,TRUE
"K14977: (S)-ureidoglycine aminohydrolase ",0.630363244196249,0.23250182527398,0.013090319688741,TRUE
"K15268: O-acetylserine/cysteine efflux transporter",0.650248578725296,0.228838497957173,0.00947308287336553,TRUE
"K15548: p-hydroxybenzoic acid efflux pump subunit AaeA",0.686696799233353,0.26390177060236,0.0172847486024941,TRUE
"K15551: taurine transport system substrate-binding protein",0.74364181495064,0.224244915243988,0.00307598203375201,TRUE
"K15553: sulfonate transport system substrate-binding protein",1.04765835631895,0.266574779434786,0.000507502809779617,TRUE
"K15554: sulfonate transport system permease protein",0.868942558613502,0.255744143550679,0.00255128036563398,TRUE
"K15584: nickel transport system substrate-binding protein",0.677798888824768,0.253294856487746,0.0142504465429138,TRUE
"K15634: probable phosphoglycerate mutase ",0.789100696240327,0.258011562012907,0.00555215644513466,TRUE
"K15723: SecY interacting protein Syd",0.813640672133546,0.256699444827244,0.00425750966675868,TRUE
"K15724: iron-sulfur cluster insertion protein",0.73304247978909,0.247999989791428,0.00716073166251956,TRUE
"K15735: GntR family transcriptional regulator, carbon starvation induced regulator",0.86147996311026,0.241787844364997,0.00165793576538755,TRUE
"K15736: (S)-2-hydroxyglutarate dehydrogenase ",0.753805699412384,0.233447625342837,0.0037165710948693,TRUE
"K15777: 4,5-DOPA dioxygenase extradiol ",0.908496346326717,0.254414955103462,0.00162961991134554,TRUE
"K15827: formate hydrogenlyase subunit 2",0.927102804676185,0.245686880898018,0.000872160921622432,TRUE
"K15828: formate hydrogenlyase subunit 3",0.609569433315771,0.228120580369634,0.0143826523222508,TRUE
"K15829: formate hydrogenlyase subunit 4",0.752981255588858,0.228944464128544,0.00327387169364343,TRUE
"K15830: formate hydrogenlyase subunit 5",0.706241339508695,0.249825864671917,0.00982101538686646,TRUE
"K15831: formate hydrogenlyase subunit 6",0.693873716789561,0.24507993429464,0.00970578585435286,TRUE
"K15832: formate hydrogenlyase subunit 7",0.552502231442919,0.238437868726807,0.0347259503838744,TRUE
"K15833: formate hydrogenlyase regulatory protein HycA",0.796341299868457,0.251593869361789,0.00429511420771638,TRUE
"K15834: formate hydrogenlyase maturation protein HycH",0.735938586178687,0.256362949676336,0.00881258988859563,TRUE
"K16012: ATP-binding cassette, subfamily C, bacterial CydC",0.783986508270287,0.245237104141464,0.00396909509379208,TRUE
"K16013: ATP-binding cassette, subfamily C, bacterial CydD",0.695499779136068,0.233620978339058,0.00675600325802511,TRUE
"K16066: 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase ",0.721122717253278,0.22954412543769,0.00457249298199404,TRUE
"K16136: LacI family transcriptional regulator, maltose regulon regulatory protein",0.722009088313444,0.224240077294206,0.00378238879683614,TRUE
"K16137: TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon",0.715768208130216,0.238601512287701,0.0064045165299076,TRUE
"K16138: TetR/AcrR family transcriptional regulator, repressor for uid operon",0.784878431292501,0.246605257069878,0.00411503410138661,TRUE
"K16263: amino acid efflux transporter",0.823827223474892,0.253368917047855,0.00352165664180271,TRUE
"K16291: L,D-transpeptidase ErfK/SrfK",0.822398628750489,0.243930653396413,0.0027081519173097,TRUE
"K16301: deferrochelatase/peroxidase EfeB ",0.664172068371132,0.229267385069916,0.0082819055977106,TRUE
"K16321: high-affinity gluconate transporter",0.732526204441661,0.236424358012381,0.0050559259651948,TRUE
"K16322: low-affinity inorganic phosphate transporter",0.915722657618771,0.267603012929403,0.0024171157142943,TRUE
"K16324: putative pseudouridine transporter",0.6764247573014,0.233406574286001,0.00827206196326571,TRUE
"K16326: CRP/FNR family transcriptional regulator, putaive post-exponential-phase nitrogen-starvation regulator",0.815722328867624,0.242403569982791,0.00275052155821996,TRUE
"K16345: xanthine permease XanP",1.36858593567921,0.303854812870978,5.58947061610318e-05,TRUE
"K16346: xanthine permease XanQ",0.915688553419576,0.246987424035743,0.00107483510022489,TRUE
"K16693: enterobacterial common antigen flippase",0.825613969980193,0.24910954111342,0.00308553350023441,TRUE
"K16695: lipopolysaccharide exporter",0.541528992081896,0.217923750849029,0.0230709198606877,TRUE
"K16704: dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase ",0.937447309884414,0.250266479087557,0.000951373407213546,TRUE
"K16711: colanic acid biosynthesis protein WcaM",0.52977777892036,0.228705474116007,0.0347744246775348,TRUE
"K16868: tellurite methyltransferase ",0.773059526456752,0.2451673090413,0.00443312131295098,TRUE
"K17713: outer membrane protein assembly factor BamB",0.8950285291474,0.247794630823533,0.00142995275040381,TRUE
"K17938: peptide/bleomycin uptake transporter",0.782791571410809,0.24009017593369,0.00345154174850256,TRUE
"K17948: N-acetylneuraminate epimerase ",0.66746992069009,0.245542417425785,0.0128751152311366,TRUE
"K18140: TetR/AcrR family transcriptional regulator, acrEF/envCD operon repressor",0.764760738847751,0.240759778786811,0.00418392001122158,TRUE
"K18141: membrane fusion protein, multidrug efflux system",0.840764207716101,0.259194868858357,0.00358370616007265,TRUE
"K18142: multidrug efflux pump",0.755908735979454,0.2416058139664,0.00472164264054355,TRUE
"K18446: triphosphatase ",0.740802412507837,0.238709839884901,0.0049988316579208,TRUE
"K18657: cell division protein ZapC",0.789250233681437,0.240317904109376,0.00330216027022465,TRUE
"K18697: phosphatidylglycerophosphatase C ",0.831522387082869,0.24355092981357,0.00245098802668724,TRUE
"K18702: CoA:oxalate CoA-transferase ",0.740850351464913,0.236963669106608,0.00474418647508079,TRUE
"K18800: 2-polyprenylphenol 6-hydroxylase ",0.795300049129326,0.235319910472035,0.00265861706722036,TRUE
"K18850: 50S ribosomal protein L16 3-hydroxylase ",0.645984282974213,0.224864658597677,0.00879228583135043,TRUE
"K18890: ATP-binding cassette, subfamily B, multidrug efflux pump",0.539632126163391,0.226997284386109,0.0300805353045074,TRUE
"K18928: L-lactate dehydrogenase complex protein LldE",0.540278225521691,0.223890299296167,0.0275581751863245,TRUE
"K18929: L-lactate dehydrogenase complex protein LldF",0.867666251755261,0.232017950086357,0.000971220332649312,TRUE
"K18968: diguanylate cyclase ",0.696770084188667,0.241954081255359,0.0086572276741022,TRUE
"K18979: epoxyqueuosine reductase ",0.8109671752792,0.245741337722412,0.00318768053874483,TRUE
"K18988: serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase ",0.6724439800382,0.229869828921361,0.00771568176012522,TRUE
"K19162: hha toxicity modulator TomB",0.792770330504515,0.259652492439861,0.00561375949108666,TRUE
"K19222: 1,4-dihydroxy-2-naphthoyl-CoA hydrolase ",0.582544422765988,0.230298247057697,0.0207240312192696,TRUE
"K19226: cationic peptide transport system substrate-binding protein",0.82127223351189,0.239905271112979,0.00241085480848711,TRUE
"K19227: cationic peptide transport system permease protein",0.79649832807637,0.24257679962227,0.00330379149728712,TRUE
"K19228: cationic peptide transport system permease protein",0.698060375897621,0.227530889731246,0.0054210697763129,TRUE
"K19235: L,D-transpeptidase YbiS",0.938866342131266,0.254338779417919,0.00112815945841603,TRUE
"K19236: L,D-transpeptidase YcfS",0.719377600484219,0.244702077258776,0.0074491701033833,TRUE
"K19267: NAD(P)H dehydrogenase (quinone) ",0.602898630669613,0.252839509047717,0.0295570030047974,TRUE
"K19270: sugar-phosphatase ",0.843226206608441,0.264226097765562,0.00403138383439326,TRUE
"K19304: murein DD-endopeptidase ",0.798974493131176,0.236127884667798,0.0026459884389131,TRUE
"K19334: biofilm protein TabA",1.04672461829473,0.276072132401526,0.000825395115251598,TRUE
"K19354: heptose III glucuronosyltransferase ",0.68961491049736,0.230708278853857,0.00657177792812585,TRUE
"K19688: biofilm regulator BssR",0.821521487570486,0.251191221690606,0.00338783320951837,TRUE
